74,1142;11927;11159;2915;4794
75,7050;11594;3467;16410;12381
76,7359;1558;9774;10777;1589
77,18;15;1440;7547;9495
78,9121;10820;12358;3019;3343
79,13631;13685;13637;13639;13633
80,2795;2463;15740;7923;7735
81,986;1215;12521;9927;8622
82,857;2241;97;4131;1921
83,572;3652;596;741;6587
84,11142;914;2993;8485;8887
85,4079;1731;14133;2819;2732
86,1902;7140;8977;1180;1210
87,14608;9786;2770;5121;12378
88,643;1182;5551;1823;4230
89,9300;4433;7745;5803;16057
90,431;4463;810;5782;4281
91,29;484;4031;8792;704
92,3121;239;4022;2054;11114
93,3592;6417;10617;5371;8859
94,177;3982;5812;8050;7738
95,4953;383;308;1244;751
96,747;1470;4131;6128;5003
97,889;2931;8693;4792;2127
98,547;2039;454;3177;5938
99,656;5402;281;9232;10036
100,7923;889;2829;2332;4428
101,1975;3436;2379;6769;7868
102,2236;4749;2766;1892;8738
103,1137;9234;2018;9815;681
104,10606;1277;15072;14457;13944
105,13616;10899;292;8066;2390
106,1385;596;2516;569;2199
107,4862;1164;13711;10544;7386
108,2463;1899;240;7620;10579
109,486;24;3084;3087;2207
110,1819;60;1818;5589;7391
111,7823;7196;2567;13334;10616
112,15;3277;550;8496;527
113,121;5121;2125;4041;2989
114,768;839;5821;152;437
115,1028;522;7469;9828;1175
116,8460;2819;8159;4459;5869
117,15;24;1756;906;8757
118,2307;2915;2490;5767;4742
119,2490;918;2795;3176;401
120,4732;6771;1254;1478;3927
121,2463;8361;11210;13009;478
122,2241;4962;5509;2709;12588
123,5751;3339;14610;11146;3434
124,3557;5191;3749;3342;5035
125,1931;2931;7271;4131;15202
126,10401;11931;2242;9317;2210
127,10583;15238;5788;14716;8192
128,9442;7268;685;42;10205
129,14277;14989;15115;478;12336
130,6189;1201;4530;15408;13884
131,17;1589;13562;5253;9418
132,1410;1054;7310;9091;10238
133,9574;16591;14058;7391;4321
134,972;3669;8800;2593;1368
135,336;4539;17;5258;7143
136,2692;1797;6604;23;13434
137,846;486;7422;8976;7824
138,503;4;5476;6662;10440
139,1165;1105;7647;268;483
140,8157;7241;860;862;7239
141,13970;1280;4830;14806;13908
142,9836;2779;5691;2083;2476
143,1091;5306;7693;6648;6818
144,3982;9165;8421;10496;13785
145,16;110;121;1956;8115
146,12007;1790;7690;14182;4601
147,568;9760;3982;286;4180
148,11494;5526;1670;12225;12085
149,12048;9291;6092;7213;5585
150,9967;6542;918;7764;4977
151,2915;5655;4617;3599;4616
152,11172;1945;10433;13244;10747
153,5155;14077;14401;14664;4539
154,2490;9967;4681;8048;3386
155,15;29;381;1589;1956
156,7629;277;2313;428;55
157,4227;3272;3739;605;2466
158,4353;12690;11813;7522;2614
159,15;1358;490;2039;469
160,10020;705;8852;6;446
161,15;889;8755;2293;23
162,14732;16794;16903;13209;3342
163,720;3768;9440;6960;4486
164,747;1477;267;844;3126
165,4449;797;2893;8793;2536
166,1674;7077;5681;15198;14148
167,1666;1602;1548;11362;10102
168,3044;2716;2473;77;2654
169,1767;668;384;9560;7791
170,491;3051;1051;1029;496
171,915;4005;4042;10664;3349
172,1470;6885;13169;8440;2775
173,4208;850;3982;937;8159
174,629;2866;5076;4414;5016
175,3236;484;67;110;1723
176,1351;15683;1025;12153;15581
177,1204;8948;4172;1207;15260
178,1470;4886;9448;1239;5555
179,5814;5939;7658;854;2836
180,3134;12175;12152;12130;10581
181,564;8438;3006;1385;1245
182,2761;1483;13018;11762;7735
183,16;48;6778;5060;1552
184,2297;5051;4876;3251;1241
185,8324;4138;2538;7001;6746
186,13194;5673;1247;5154;2449
187,705;1143;1981;141;15544
188,1569;1811;3441;13395;12726
189,4070;7607;9330;6444;9861
190,7210;5314;4913;1196;9332
191,8512;3176;4369;11143;2902
192,14204;13198;800;2453;14285
193,289;4826;8952;12653;12627
194,5084;7744;5270;710;2738
195,170;114;4180;3991;4966
196,8633;10066;12121;11240;9035
197,13309;646;15659;4720;3105
198,2217;922;710;454;4947
199,6417;12980;3592;4621;4140
200,1214;29;6782;5608;5431
201,13631;13685;13637;13639;13633
202,16420;1656;16826;15701;15254
203,5193;8321;8095;9026;11960
204,679;1601;7597;6520;5059
205,5376;8816;2926;10327;7757
206,1958;7195;3078;16159;7352
207,12040;16734;14419;16800;16272
208,10524;10922;4253;4261;4259
209,4872;6417;3400;8386;12786
210,15;248;2770;8605;12468
211,7673;8512;907;2054;915
212,2168;1485;8912;7634;978
213,248;1566;4690;3496;6495
214,1929;121;4203;1904;448
215,616;1362;4450;9172;1707
216,1646;16;1617;16250;2824
217,1708;6920;285;7168;3660
218,1010;12936;9965;8453;152
219,5711;7037;14127;4283;11344
220,6459;8298;3295;2589;10749
221,10875;10393;3835;7075;6093
222,48;814;214;255;531
223,9165;8512;9967;7546;12690
224,2222;4182;7731;1193;7448
225,63;1024;2318;1816;118
226,13336;13761;10663;1646;7679
227,478;2799;1201;29;2789
228,12450;9655;9509;7171;4897
229,1633;51;1606;9443;9998
230,839;7973;693;2241;12045
231,6957;6980;5434;6365;7569
232,1921;11676;2607;3242;406
233,8174;8680;8542;7963;2221
234,6168;51;16132;5721;15198
235,4558;5488;5462;11037;2643
236,7633;5394;9921;15965;5194
237,7725;5750;6243;9008;7154
238,14514;9163;11803;7362;1315
239,7431;2767;10953;9013;11036
240,1612;1570;713;14688;6991
241,6281;6128;3353;33;1431
242,3051;12698;1756;2770;2761
243,7639;8669;1633;1608;1588
244,6995;11923;3366;13587;1123
245,8722;2760;8383;1431;1137
246,6851;1569;8907;10609;108
247,4920;3478;3434;2657;5796
248,5153;524;1159;4964;3926
249,18;3982;136;4781;2446
250,7673;4203;1929;3767;3130
251,5837;7492;7821;11591;7308
252,1182;656;922;3415;2241
253,13461;5268;9613;11724;622
254,3089;14369;14506;13192;15413
255,7769;619;14157;3629;14890
256,14289;10777;7390;12166;11266
257,16139;15223;5537;5893;16533
258,9769;17;1013;2152;11802
259,28;2412;8327;10485;704
260,1484;4327;1195;2179;982
261,3840;1627;2129;1051;9580
262,5575;10523;901;3295;8075
263,10945;667;6431;336;1114
264,11607;8282;2056;2919;10629
265,1182;1010;7916;1165;2216
266,868;3446;8276;3596;3422
267,14608;15359;16319;10113;2052
268,7791;7433;623;2112;3754
269,918;6165;2390;13371;11148
270,177;304;303;233;6343
271,2237;3920;3064;6335;10137
272,1091;5899;7050;7520;1198
273,4710;13887;18;2792;13437
274,929;16479;6231;12355;14380
275,2875;14397;15904;11604;6525
276,3481;1674;14194;1738;13249
277,3;381;897;75;4433
278,2217;336;5525;1923;2390
279,15325;8589;16251;16738;13545
280,136;240;810;3081;8422
281,4536;692;690;7167;11129
282,1674;12791;12527;4352;2223
283,616;1265;2351;1435;11607
284,18;756;4203;14073;754
285,478;4764;6081;1182;7113
286,1788;6347;4349;6600;1086
287,4846;1347;4345;3982;3574
288,8324;4138;7001;2446;3708
289,9998;1589;11265;1558;13562
290,11572;12524;4870;12947;9425
291,5600;1571;14076;476;7635
292,1182;7459;1404;1388;8159
293,10798;10524;4655;4256;4258
294,181;4953;505;155;3717
295,6849;6573;5920;7838;8952
296,16046;15359;14503;16707;889
297,7673;1272;3848;7740;10074
298,14243;12493;8990;8818;8945
299,522;6232;3429;1063;4344
300,8612;5729;1291;829;7675
301,29;478;11568;704;11157
302,4198;3805;11716;37;13035
303,13694;13632;13787;13758;13778
304,5754;8380;1156;4824;5371
305,9791;13060;9926;13225;15098
306,11139;15925;2578;13752;9734
307,1533;7249;11507;4195;8992
308,3415;4887;6787;2202;1201
309,2889;2887;3945;2883;12353
310,4781;336;4729;2446;2769
311,282;629;6917;3320;1010
312,12582;10215;493;6076;14195
313,7673;14608;9165;4710;16046
314,5951;4809;2921;7887;4085
315,15877;87;11849;9227;4428
316,3813;2579;842;5944;4528
317,7847;6023;3612;10343;2447
318,9751;13342;522;1101;121
319,77;6322;68;9967;792
320,206;10276;2629;1542;9042
321,1666;170;945;2988;3735
322,5035;918;336;747;1752
323,14095;12685;3901;14342;15097
324,5164;668;10494;7089;4472
325,1658;422;4180;908;478
326,3661;4781;3570;241;2854
327,768;1006;1674;9431;6593
328,2542;6786;13966;8036;15554
329,29;48;2039;1617;1024
330,768;1674;3925;1201;4484
331,1137;4003;4013;2018;3143
332,3661;2915;4782;2769;4778
333,747;918;448;1477;2716
334,277;6520;4377;6651;5030
335,14989;16688;16275;16396;14804
336,4070;1220;9211;3985;9767
337,2077;3429;5010;15802;15733
338,535;877;3604;3985;15881
339,12485;5589;9580;16496;4385
340,2915;1402;1396;1091;3893
341,1091;1176;1114;8724;1677
342,4402;1530;9270;119;5407
343,13631;13685;13637;13639;13633
344,978;2035;1440;9769;3776
345,4804;8407;1901;8911;4652
346,1641;6305;1558;63;1568
347,2339;1373;913;8111;882
348,13662;13750;3237;2351;4081
349,2710;3502;7926;16272;14072
350,1877;11884;12659;12233;6668
351,918;8505;2490;45;3177
352,656;4069;232;1822;4325
353,7673;10002;7546;13015;7394
354,4575;6535;3092;1137;12264
355,2854;4781;4779;4777;2909
356,6406;1091;9593;1371;1132
357,2222;1182;1204;227;3809
358,16450;14502;9827;48;16502
359,9465;1212;5585;3150;1753
360,4355;12690;2742;5263;8464
361,4021;336;3661;7833;8956
362,1371;15;5387;16220;3803
363,7578;9293;6655;11884;11252
364,77;3275;1265;2412;583
365,9104;8832;10664;9894;10305
366,5403;1371;3746;13128;4829
367,1138;1182;2435;1931;5550
368,2093;1091;3051;13554;2446
369,4519;7537;3870;9299;3693
370,9554;13919;12012;3671;951
371,7238;12851;10190;8291;8773
372,1904;2467;77;881;10295
373,14166;13312;10744;15652;9468
374,7867;10838;159;427;3566
375,2486;463;1899;2215;7128
376,268;656;3639;29;431
377,14334;6814;15476;11934;14866
378,1201;486;11568;705;53
379,2471;2412;8862;18;13015
380,3592;5347;4520;15314;16322
381,869;1457;3489;12877;13138
382,1910;1924;12257;15711;6085
383,7201;7423;3795;3730;11981
384,486;28;16;16046;484
385,484;2226;3310;631;2655
386,11578;11164;11516;12288;12234
387,2789;6;918;4548;78
388,8050;8766;9703;4493;5735
389,478;1201;486;381;28
390,10001;6703;2501;1077;14121
391,2376;3314;6613;9374;7486
392,7546;2463;12206;10606;11329
393,12933;448;1892;4528;13719
394,2583;15808;11090;11625;1632
395,8263;7134;2767;7032;9855
396,13044;13374;16941;12922;2991
397,2713;747;1904;2264;4930
398,7351;5740;5758;951;957
399,10879;5370;1552;3403;12514
400,14608;15114;12336;14141;5613
401,3813;5926;1345;6663;13309
402,3982;5967;1118;2899;5856
403,6384;9087;13700;8634;12377
404,768;11572;15532;16046;419
405,3809;1010;5121;9104;3915
406,4081;4809;942;2713;6794
407,2446;136;1435;3661;77
408,1674;1029;4180;1477;685
409,478;705;8304;1201;4534
410,548;5766;6475;5862;8011
411,18;4021;486;3422;792
412,1355;7497;1194;438;3076
413,1118;4780;1119;10967;964
414,379;505;207;13187;910
415,1181;1010;1690;3459;5964
416,1738;3089;14503;8273;15198
417,16665;1219;5714;11938;6325
418,3700;3017;5739;3655;6558
419,2434;5643;9610;5478;6157
420,13056;4969;7868;5978;8386
421,7521;4959;6335;1956;6643
422,629;2541;12331;13060;13225
423,808;3415;7467;5516;2550
424,846;14612;8416;9211;1673
425,2490;11204;1021;3783;4842
426,5089;1117;48;3477;209
427,1200;16812;9335;16082;846
428,5067;820;4537;8371;7198
429,10619;8615;8551;8539;6487
430,629;808;5299;1800;1938
431,2799;656;2339;3956;4801
432,1455;1042;2435;4789;1396
433,12907;13413;7869;12838;10885
434,3982;2490;244;2463;9104
435,6652;10911;8874;4506;2710
436,9255;11589;6882;12009;1325
437,1988;506;173;380;304
438,11810;477;11578;936;8278
439,667;15471;5358;8021;3097
440,9362;3674;9967;43;7827
441,8145;1666;7607;7290;9236
442,4180;7771;12114;446;2999
443,6964;9264;2236;6614;3793
444,304;506;3456;504;6287
445,754;11804;5483;857;1813
446,1193;7118;3167;2157;2980
447,1746;5621;3727;7707;11160
448,6734;7050;14093;2023;12455
449,12206;1365;399;2786;2798
450,8722;4292;269;11553;1399
451,14244;3514;13450;15841;4778
452,2889;2887;3945;2883;2477
453,5842;7757;841;14613;7958
454,425;6433;5510;8581;5621
455,10244;13339;4343;4212;13963
456,1674;3089;3803;4178;14783
457,3533;1204;1251;1033;7714
458,2950;972;5275;955;4001
459,454;15674;263;3051;8981
460,5779;5518;5379;484;6887
461,1566;7050;6829;5271;9840
462,576;1178;7791;6243;7731
463,5933;9518;5982;2699;5086
464,3982;1795;3034;1036;12564
465,1929;1470;14003;4809;2120
466,8862;7215;8336;2052;5283
467,3982;16046;6810;704;14878
468,16641;1209;1163;5162;11155
469,12745;4899;335;10281;9296
470,1492;4369;12775;9186;13884
471,13702;13694;13662;13652;13714
472,4541;3034;5773;1138;5183
473,11286;13993;8547;3368;4864
474,13866;12588;5729;13934;8185
475,6651;1945;7906;3203;1011
476,6507;11421;13812;11399;8550
477,401;284;656;24;2799
478,1210;945;381;1899;5722
479,3241;3887;940;2716;4809
480,251;1738;5681;13131;7794
481,11;12405;14036;9540;7786
482,5337;13554;4319;5907;12462
483,2790;4782;3783;2854;1150
484,6454;12494;5069;3150;904
485,16270;13061;12542;12170;11997
486,2229;6238;10498;15267;5358
487,2225;2575;2365;1651;1022
488,9447;7580;12670;9256;7786
489,13631;13685;13637;13639;13633
490,12331;5177;2871;13060;15343
491,5147;8621;5022;4451;15377
492,503;1306;3630;5804;15701
493,7723;10393;10416;12825;3521
494,685;98;5353;4554;7388
495,2110;5864;4244;4744;6942
496,2222;1214;1105;6232;1187
497,966;423;2992;7123;1276
498,11198;11625;10239;10207;10611
499,1633;63;14057;119;4548
500,2452;2915;2769;4778;1996
501,1589;1569;12457;11301;15329
502,2088;1945;2597;3985;2241
503,3415;2553;10047;4182;7203
504,1923;5691;5010;2712;5810
505,4265;906;635;9347;922
506,4527;251;1601;16960;4928
507,7995;1778;7483;5265;10514
508,287;4889;1016;2346;6755
509,5815;8065;3564;8498;3968
510,2473;2390;3186;7764;844
511,212;3974;11130;2058;5075
512,3121;247;886;1048;8297
513,11514;1116;3883;11101;7631
514,5795;8630;7145;6425;7278
515,2716;34;4368;2390;7719
516,2079;1658;485;1521;3936
517,1091;3473;7234;6817;9002
518,8729;5113;726;9598;4110
519,741;1180;10960;565;2682
520,3982;3176;8298;2490;5212
521,629;2338;512;8089;227
522,2391;13847;9393;1014;10435
523,2463;2490;7097;10005;1477
524,6301;957;8515;5982;77
525,2716;5517;3114;4203;8121
526,10058;7409;5083;2087;5579
527,1284;1193;7542;8077;6762
528,6197;10925;6630;2702;11809
529,7193;13375;478;1532;6243
530,5201;11292;5203;627;1103
531,160;2003;5281;3991;5020
532,4821;2217;2446;2915;1127
533,13930;15449;1820;5591;9695
534,1674;3405;5347;1641;5945
535,1949;889;6350;2095;9649
536,601;14582;16935;13833;521
537,1204;129;773;1945;778
538,4493;2936;10389;12313;5547
539,9708;5315;4061;5177;6467
540,3867;3053;702;12210;5159
541,14505;4966;66;15325;10503
542,5403;2621;9142;4073;202
543,2393;4806;12116;5992;11971
544,9587;802;486;2501;1176
545,7018;4081;3613;8144;1911
546,11239;11251;12233;10928;11799
547,5722;248;1161;9975;3809
548,10295;11613;6912;2779;839
549,15;1201;381;485;40
550,884;1904;5138;2124;3698
551,6092;5212;8956;418;1899
552,8135;1819;9452;4504;6423
553,2710;7050;4656;14648;15226
554,470;927;1975;1;106
555,7142;5574;986;1892;5712
556,2042;6658;1201;2789;7439
557,889;9219;1591;11843;5751
558,3982;17;2789;227;2217
559,4398;547;1086;1756;16879
560,3035;872;5180;5182;2866
561,9791;629;13225;281;1520
562,5978;12901;5204;14263;10225
563,29;3982;486;244;1201
564,370;9348;3580;5671;7445
565,336;616;2446;1150;1086
566,2769;136;4778;5006;11922
567,1539;3602;4385;1857;494
568,9200;1724;608;625;585
569,3544;3277;11698;7930;7432
570,2463;756;4775;10742;2804
571,1606;206;6778;1623;1592
572,2489;5779;4926;9183;649
573,1927;13115;5666;15297;8509
574,1204;1013;1200;486;471
575,8622;4298;3730;3739;3732
576,2597;1091;1198;1063;5768
577,4084;8064;9411;12041;15052
578,705;747;28;5035;16
579,7077;673;1304;14277;16252
580,8161;5035;6542;9967;9165
581,1775;2855;11223;2440;1739
582,832;11809;6600;9591;5122
583,5037;6371;9370;2248;450
584,13129;1374;13303;13716;1090
585,10827;2271;945;11049;7708
586,5595;454;1214;4726;11306
587,4781;6395;2771;1091;5426
588,4568;6434;766;308;1684
589,3114;7673;747;3409;844
590,2212;3265;10661;3604;9782
591,15;381;6189;482;7546
592,889;2901;1143;8509;7153
593,10943;10850;3982;29;11994
594,16521;16305;16683;14783;12291
595,1334;2363;15542;10996;11141
596,5430;1257;3457;11108;4855
597,3776;4764;12042;1772;5561
598,768;3166;4806;2679;5920
599,11516;11860;12638;10583;3905
600,10633;12531;15866;14615;3200
601,5691;17;11200;10295;5858
602,3818;9717;15378;7474;5140
603,12345;9728;9648;10522;5188
604,2854;5035;1938;9026;454
605,616;7923;8512;227;6348
606,10296;4006;1928;13908;9449
607,1378;13914;6303;12144;14001
608,2351;1539;1428;5250;6616
609,4131;5810;9219;381;2300
610,6158;14830;11362;16960;3562
611,9582;14866;16164;14241;15356
612,5337;919;12549;443;2692
613,18;94;8159;10065;2986
614,1212;18;7862;1182;9762
615,5945;3172;16757;13945;442
616,656;4586;8113;877;12480
617,2795;3013;3177;4283;4679
618,3840;15459;11254;13616;2820
619,2699;7032;3805;13728;11804
620,3415;522;6232;427;756
621,2217;9393;5268;1678;9104
622,11230;3737;1245;989;7495
623,1481;6504;1063;10703;8074
624,29;486;6189;208;2473
625,3040;505;5976;2002;1721
626,446;12205;2247;244;887
627,14277;16708;15538;13832;14408
628,2473;1201;844;45;10203
629,11287;9617;8259;8188;8100
630,5401;973;3956;4584;4801
631,17;9613;6758;6536;1580
632,2905;7949;14964;1099;9543
633,10377;10856;1210;10458;13429
634,2222;1938;6219;4330;5345
635,7673;11201;6348;1284;1417
636,454;1214;478;18;5960
637,1627;7776;16849;1009;2375
638,4660;2157;4662;11626;2212
639,6567;9275;473;3467;4808
640,7197;9295;3698;2920;7157
641,1153;17;4765;1198;1863
642,903;9593;6701;7257;7847
643,6328;10795;16513;446;48
644,2088;287;3612;7329;3681
645,10936;4985;10960;7939;12045
646,5018;918;5960;4908;3574
647,2112;11983;9861;6690;3066
648,1111;1181;12491;4343;6663
649,15;3;29;1589;381
650,16319;15477;10543;15096;12827
651,831;839;1116;838;7244
652,4699;5072;3930;3141;1804
653,6851;11265;8435;482;6883
654,1658;7065;778;1559;1801
655,13684;13692;13664;13135;13638
656,3222;4085;8421;6232;710
657,6220;667;9452;11255;289
658,2241;4180;2901;907;1402
659,7093;16634;12226;12116;7161
660,227;2217;18;907;5035
661,808;667;295;8017;5720
662,616;918;2351;5121;1923
663,945;329;4690;2391;4943
664,16;40;206;1006;5059
665,1091;1115;5313;13549;1968
666,2748;3242;2439;8182;2731
667,2446;4690;4994;15088;10088
668,7546;4809;881;7673;2969
669,735;676;1062;1064;1072
670,419;11572;6433;8435;12199
671,6998;8681;2412;1996;1923
672,2721;4018;8571;6207;10149
673,2401;2407;1701;9722;2223
674,6272;1512;5192;1505;990
675,7411;1949;5414;4780;181
676,768;4806;5051;2365;14476
677,15;5089;1830;860;469
678,11799;11252;9283;10548;5854
679,5712;1256;2809;11022;2509
680,13143;16737;1603;10841;12627
681,1091;1830;3982;1400;1836
682,15;425;10218;36;8331
683,15;685;13082;13939;11996
684,980;616;6321;13645;5334
685,583;2885;5074;2870;4832
686,8246;7320;14379;8943;12383
687,5401;4138;8332;9000;5275
688,2945;5490;9356;13476;4628
689,4575;5768;1193;4780;3469
690,2841;603;15444;1105;5914
691,1130;1091;4776;2915;5549
692,9393;1214;4210;4959;2152
693,6839;15325;26;665;5931
694,2771;6395;9165;3915;241
695,6361;14636;13564;1201;16285
696,3221;16256;4268;12578;7182
697,1214;437;1193;7468;4181
698,889;7872;1928;2103;2108
699,895;194;10196;10738;5755
700,336;4282;3853;3013;3425
701,6542;7171;3314;2992;774
702,13028;7832;2079;9316;1938
703,12331;2241;8416;7582;2638
704,5564;667;3;679;15780
705,1674;7080;14419;739;1564
706,7359;12832;2319;4036;4169
707,747;2019;2001;1435;1478
708,4253;6159;11845;7655;15405
709,1996;3700;13491;3415;14222
710,1658;3592;486;1552;3213
711,7158;1204;9982;1975;1690
712,872;649;5822;3604;1838
713,3856;14061;2193;9324;266
714,5258;6036;2580;11883;15653
715,5128;6848;4628;5051;2305
716,12238;4485;9339;13741;1400
717,3478;4117;2672;12045;425
718,12572;2359;13516;7039;1021
719,1788;1927;4368;656;3053
720,4433;4427;4734;13834;3243
721,12228;4520;12086;1649;1267
722,7170;13335;8641;8656;4338
723,2222;1182;4021;7330;922
724,1010;8199;7608;3768;1346
725,15;29;478;1201;705
726,28;710;5856;240;486
727,2959;7791;3292;3103;653
728,7359;1658;4527;1546;3205
729,2711;2500;3630;323;251
730,1673;9157;1200;1002;2375
731,3370;6023;5457;6525;3226
732,15488;11891;16162;12400;2362
733,5002;1050;5810;2854;1431
734,8159;616;2351;5035;370
735,3592;6420;6849;15356;13056
736,9433;1536;13803;12776;5491
737,1949;4248;1788;4677;3762
738,3847;4621;15507;12235;15222
739,1674;2711;673;8803;11572
740,2921;2713;448;2716;1143
741,3235;13546;1810;8421;14524
742,3926;6362;2972;10825;7195
743,7582;2178;6511;5815;10448
744,972;4664;8332;5340;4082
745,14608;11572;7359;15325;15238
746,6542;7923;918;336;5279
747,748;15524;11835;4717;1463
748,8077;629;11036;3174;2939
749,7760;1614;7618;15214;15064
750,2473;4809;2713;5521;3833
751,1797;1959;756;704;6189
752,3871;6656;6057;5937;9403
753,2597;12521;15359;6753;4902
754,13598;8547;823;7295;16179
755,3630;622;15986;1749;2003
756,248;521;1892;251;1317
757,1138;181;749;3034;9234
758,15383;16496;15114;5032;15837
759,6545;8091;9651;15003;2843
760,1204;753;1185;5796;830
761,1138;1455;1931;5550;2102
762,1691;9393;29;8465;6201
763,1674;5729;3904;5347;5757
764,4768;11877;1415;982;2305
765,6845;548;5862;4618;5068
766,583;3544;2887;5074;4832
767,15945;14647;15249;14761;16686
768,7164;2334;284;3689;6920
769,454;2222;9220;1212;5948
770,4840;10069;6148;11646;1633
771,7150;6301;10921;8674;11258
772,13631;13685;13637;13639;13633
773,3787;7826;7375;13221;10041
774,6810;10102;2471;11851;13334
775,2217;13102;664;3738;557
776,9437;12252;5764;4728;11641
777,2435;702;2018;5159;1455
778,14016;15601;206;7687;617
779,16200;14783;13547;13322;16145
780,6593;8435;9420;9488;12243
781,3982;8161;5035;4775;7859
782,741;6604;10410;1829;846
783,9130;6076;14268;11760;8996
784,6722;8135;1500;5599;1591
785,13652;13779;13763;13753;13749
786,2659;4525;9392;13131;336
787,13730;828;7890;5832;9
788,8885;6656;6475;5937;257
789,1204;4690;1013;3490;2446
790,6969;3592;6477;15895;15352
791,4824;3525;751;5561;9939
792,10619;11433;11379;6787;1588
793,5018;4511;9769;7055;11361
794,29;1201;637;1605;7005
795,442;2318;768;4721;2227
796,939;2390;2716;3017;5810
797,14219;10399;10774;2040;7015
798,10429;2217;11858;3683;5808
799,1440;10074;4066;6874;1720
800,4641;8844;7117;5872;3590
801,3232;2779;8287;9565;6912
802,1244;1988;510;1764;320
803,3126;485;4534;704;7427
804,9769;2236;6219;9862;2180
805,5564;7143;11301;681;3337
806,3691;7176;12644;10651;3861
807,10963;8444;8889;9393;11784
808,5757;2702;6100;14229;5352
809,6550;6451;3240;3620;6669
810,6438;4832;583;1153;2936
811,1539;6732;3098;834;8184
812,1195;1010;15;1678;2929
813,705;227;8327;13562;10945
814,1494;2111;1103;2515;8542
815,1674;7308;11051;12998;1857
816,1658;14590;40;7;4549
817,15910;16867;15580;11543;16319
818,673;945;4961;16487;8135
819,12878;3412;4008;1947;4007
820,5490;1074;12389;2611;14590
821,1241;11651;5759;15310;5347
822,2799;3879;656;10712;10277
823,680;865;11579;7389;13458
824,8659;11496;13391;8331;7754
825,955;972;9111;3878;2924
826,9104;7546;2351;907;9967
827,2237;9393;1187;1028;2212
828,8326;11938;1182;9595;6870
829,13579;2594;16887;7807;9001
830,13411;9679;14608;486;13939
831,9165;7923;8161;1201;8512
832,5059;1795;2777;5397;116
833,1674;3592;5920;8849;4472
834,2516;623;5208;585;11707
835,227;931;8442;10812;206
836,8843;4710;240;705;227
837,768;15822;2578;16217;15606
838,14057;1623;14295;6722;15355
839,227;3853;4485;3253;2481
840,778;2668;1811;11266;12026
841,9954;4472;1804;1673;11301
842,2710;8;6725;5953;6263
843,822;9123;4074;3472;12375
844,42;10394;4035;1328;15746
845,8159;484;244;23;414
846,2915;1736;4777;1402;2713
847,11237;15116;8295;11904;7391
848,1153;4767;11867;1829;10945
849,3982;9833;10606;9967;2446
850,3442;12085;2194;12116;12087
851,28;1201;6542;488;8511
852,8598;5975;14443;7273;9165
853,7546;1265;7941;9464;2409
854,768;16319;15359;419;14989
855,6305;7991;5842;1694;15081
856,4451;4633;756;1091;1366
857,448;882;7491;2957;121
858,3982;907;7546;121;616
859,8729;3512;6045;5628;10719
860,10289;13354;1304;14009;6144
861,9059;8161;412;4152;2034
862,2447;3612;2862;7235;5457
863,13684;13692;13694;13650;9955
864,3570;9104;616;7923;747
865,12837;16762;15138;16915;9912
